timestamp,user_id,username,department,resource_id,resource_name,resource_type,action,is_successful,is_anomaly,is_admin
2025-05-12 16:20:52.093320,16,kennedysamantha,IT,9,database-rich-943,Database,Create,True,False,
2025-05-12 17:19:52.093320,1,slawrence,Sales,68,functions-direction-809,Functions,Read,True,False,
2025-05-12 10:31:52.093320,19,karensavage,IT,56,database-pull-702,Database,Update,True,False,
2025-05-12 09:44:52.093320,9,brandon27,Engineering,53,database-model-991,Database,Delete,True,False,
2025-05-12 10:28:52.093320,18,briannafox,Engineering,37,functions-two-378,Functions,Read,True,False,
2025-05-12 15:32:52.093320,40,amyterry,Marketing,3,storage-officer-499,Storage,Update,True,False,
2025-05-12 12:39:52.093320,47,brownsteven,Engineering,50,functions-attorney-835,Functions,Delete,True,False,
2025-05-12 12:51:52.093320,49,alexanderdaugherty,IT,60,appservice-another-267,AppService,Delete,True,False,
2025-05-12 12:00:52.093320,47,brownsteven,Engineering,42,storage-measure-758,Storage,Read,True,False,
2025-05-12 09:20:52.093320,11,emilysnyder,Engineering,44,appservice-major-808,AppService,Create,True,False,
2025-05-12 12:54:52.093320,27,josephspears,Marketing,11,vm-charge-435,VM,Update,True,False,
2025-05-12 12:47:52.093320,41,sandrawatkins,Marketing,93,functions-mother-995,Functions,Read,True,False,
2025-05-12 17:58:52.093320,1,slawrence,Sales,3,storage-officer-499,Storage,Delete,True,False,
2025-05-12 07:21:52.093320,44,nicholasbartlett,Finance,73,vm-billion-858,VM,Read,True,False,
2025-05-12 09:04:52.093320,13,amysandoval,Finance,69,appservice-seven-327,AppService,Create,False,False,
2025-05-12 17:14:52.093320,39,znorton,Finance,4,functions-of-137,Functions,Create,True,False,
2025-05-12 12:39:52.093320,48,kgordon,Engineering,68,functions-direction-809,Functions,Create,True,False,
2025-05-12 14:25:52.093320,6,brivera,Sales,93,functions-mother-995,Functions,Create,True,False,
2025-05-12 09:18:52.093320,31,merrittjoseph,Marketing,45,database-so-93,Database,Create,True,False,
2025-05-12 16:39:52.093320,29,staceyyang,Engineering,67,functions-drive-59,Functions,Read,True,False,
2025-05-12 12:01:52.093320,37,robertmaxwell,IT,93,functions-mother-995,Functions,Update,False,False,
2025-05-12 10:33:52.093320,18,briannafox,Engineering,65,appservice-even-545,AppService,Create,True,False,
2025-05-12 16:31:52.093320,11,emilysnyder,Engineering,65,appservice-even-545,AppService,Update,True,False,
2025-05-12 14:08:52.093320,27,josephspears,Marketing,63,vm-traditional-417,VM,Read,True,False,
2025-05-12 10:06:52.093320,33,taylorwhite,Finance,55,appservice-military-199,AppService,Update,True,False,
2025-05-12 17:55:52.093320,28,claytonmercer,IT,42,storage-measure-758,Storage,Create,True,False,
2025-05-12 10:25:52.093320,35,darrell56,Sales,78,vm-control-919,VM,Update,True,False,
2025-05-12 17:58:52.093320,39,znorton,Finance,48,database-wall-832,Database,Delete,True,False,
2025-05-12 11:45:52.093320,20,williamwoods,IT,43,functions-employee-459,Functions,Delete,True,False,
2025-05-12 13:28:52.093320,19,karensavage,IT,16,functions-stock-550,Functions,Update,True,False,
2025-05-12 13:27:52.093320,29,staceyyang,Engineering,42,storage-measure-758,Storage,Delete,True,False,
2025-05-12 12:46:52.093320,39,znorton,Finance,43,functions-employee-459,Functions,Read,True,False,
2025-05-12 12:06:52.093320,36,qthomas,Sales,95,database-ten-199,Database,Create,True,False,
2025-05-12 17:10:52.093320,28,claytonmercer,IT,68,functions-direction-809,Functions,Delete,True,False,
2025-05-12 10:03:52.093320,29,staceyyang,Engineering,88,storage-direction-172,Storage,Create,True,False,
2025-05-12 17:02:52.093320,12,zmendoza,Marketing,23,functions-PM-360,Functions,Update,True,False,
2025-05-12 18:50:52.093320,42,maldonadojohn,Marketing,41,storage-from-896,Storage,Read,True,False,
2025-05-12 17:26:52.093320,16,kennedysamantha,IT,49,storage-national-371,Storage,Read,True,False,
2025-05-12 14:41:52.093320,36,qthomas,Sales,84,storage-hear-679,Storage,Create,True,False,
2025-05-12 15:12:52.093320,41,sandrawatkins,Marketing,12,vm-like-137,VM,Create,True,False,
2025-05-12 06:03:52.093320,10,xswanson,Engineering,20,storage-they-816,Storage,Create,True,False,
2025-05-12 11:25:52.093320,42,maldonadojohn,Marketing,85,appservice-child-158,AppService,Read,True,False,
2025-05-12 09:53:52.093320,30,ydennis,Engineering,26,functions-finally-191,Functions,Update,True,False,
2025-05-12 14:02:52.093320,9,brandon27,Engineering,13,database-meeting-438,Database,Update,True,False,
2025-05-12 10:01:52.093320,13,amysandoval,Finance,52,storage-blue-962,Storage,Create,True,False,
2025-05-12 11:44:52.093320,25,marshallkyle,Marketing,20,storage-they-816,Storage,Read,True,False,
2025-05-12 11:45:52.093320,25,marshallkyle,Marketing,33,database-play-238,Database,Delete,True,False,
2025-05-12 07:05:52.093320,17,emolina,Marketing,27,storage-possible-820,Storage,Create,True,False,
2025-05-12 15:34:52.093320,27,josephspears,Marketing,42,storage-measure-758,Storage,Create,True,False,
2025-05-12 12:13:52.093320,20,williamwoods,IT,37,functions-two-378,Functions,Update,True,False,
2025-05-12 17:44:52.093320,42,maldonadojohn,Marketing,65,appservice-even-545,AppService,Read,True,False,
2025-05-12 16:12:52.093320,20,williamwoods,IT,52,storage-blue-962,Storage,Delete,True,False,
2025-05-12 09:41:52.093320,40,amyterry,Marketing,94,storage-work-59,Storage,Delete,True,False,
2025-05-12 14:37:52.093320,11,emilysnyder,Engineering,50,functions-attorney-835,Functions,Delete,True,False,
2025-05-12 17:10:52.093320,18,briannafox,Engineering,37,functions-two-378,Functions,Read,True,False,
2025-05-12 17:09:52.093320,46,rvalencia,Engineering,63,vm-traditional-417,VM,Read,True,False,
2025-05-12 14:43:52.093320,35,darrell56,Sales,2,storage-everyone-883,Storage,Delete,True,False,
2025-05-12 17:47:52.093320,32,rodrigueznatalie,Sales,33,database-play-238,Database,Update,True,False,
2025-05-12 10:13:52.093320,47,brownsteven,Engineering,47,functions-possible-101,Functions,Delete,True,False,
2025-05-12 16:51:52.093320,34,mayoderrick,Sales,40,functions-month-481,Functions,Create,True,False,
2025-05-12 11:49:52.093320,26,ellisana,IT,88,storage-direction-172,Storage,Create,True,False,
2025-05-12 16:44:52.093320,45,martinezalyssa,Finance,99,functions-fill-703,Functions,Read,True,False,
2025-05-12 12:54:52.093320,46,rvalencia,Engineering,9,database-rich-943,Database,Update,True,False,
2025-05-12 12:43:52.093320,12,zmendoza,Marketing,71,appservice-article-428,AppService,Delete,True,False,
2025-05-12 19:50:52.093320,21,richard80,Sales,88,storage-direction-172,Storage,Update,True,False,
2025-05-12 15:52:52.093320,7,owenskimberly,Engineering,80,vm-figure-753,VM,Delete,True,False,
2025-05-12 13:18:52.093320,14,sandrawright,Finance,57,vm-above-244,VM,Read,True,False,
2025-05-12 17:26:52.093320,43,rosejessica,Marketing,36,storage-large-638,Storage,Create,True,False,
2025-05-12 10:34:52.093320,12,zmendoza,Marketing,9,database-rich-943,Database,Update,True,False,
2025-05-12 09:29:52.093320,14,sandrawright,Finance,0,appservice-region-146,AppService,Create,True,False,
2025-05-12 14:24:52.093320,1,slawrence,Sales,35,functions-project-884,Functions,Read,True,False,
2025-05-12 22:10:52.093320,7,owenskimberly,Engineering,77,appservice-plant-121,AppService,Delete,True,False,
2025-05-12 11:59:52.093320,15,millerjessica,Finance,56,database-pull-702,Database,Update,True,False,
2025-05-12 15:56:52.093320,5,christopher97,Finance,3,storage-officer-499,Storage,Update,True,False,
2025-05-12 16:38:52.093320,41,sandrawatkins,Marketing,14,appservice-establish-158,AppService,Read,True,False,
2025-05-12 10:35:52.093320,8,emily25,IT,47,functions-possible-101,Functions,Update,True,False,
2025-05-12 09:10:52.093320,31,merrittjoseph,Marketing,89,vm-hundred-61,VM,Create,True,False,
2025-05-12 13:33:52.093320,24,shortmelissa,Marketing,26,functions-finally-191,Functions,Update,False,False,
2025-05-12 14:33:52.093320,12,zmendoza,Marketing,75,vm-sport-20,VM,Delete,True,False,
2025-05-12 13:32:52.093320,23,garrettchristine,Marketing,11,vm-charge-435,VM,Delete,True,False,
2025-05-12 14:12:52.093320,8,emily25,IT,47,functions-possible-101,Functions,Create,True,False,
2025-05-12 14:58:52.093320,40,amyterry,Marketing,91,functions-institution-261,Functions,Delete,True,False,
2025-05-12 11:02:52.093320,8,emily25,IT,57,vm-above-244,VM,Update,True,False,
2025-05-12 17:58:52.093320,35,darrell56,Sales,74,storage-cause-30,Storage,Delete,True,False,
2025-05-12 12:14:52.093320,40,amyterry,Marketing,13,database-meeting-438,Database,Create,True,False,
2025-05-12 21:55:52.093320,11,emilysnyder,Engineering,25,storage-feeling-738,Storage,Create,True,False,
2025-05-12 12:12:52.093320,49,alexanderdaugherty,IT,97,storage-material-269,Storage,Create,True,False,
2025-05-12 17:59:52.093320,36,qthomas,Sales,11,vm-charge-435,VM,Create,True,False,
2025-05-13 16:33:52.093320,35,darrell56,Sales,42,storage-measure-758,Storage,Update,True,False,
2025-05-13 17:39:52.093320,41,sandrawatkins,Marketing,65,appservice-even-545,AppService,Delete,True,False,
2025-05-13 16:21:52.093320,25,marshallkyle,Marketing,36,storage-large-638,Storage,Update,True,False,
2025-05-13 15:23:52.093320,23,garrettchristine,Marketing,27,storage-possible-820,Storage,Create,True,False,
2025-05-13 12:11:52.093320,33,taylorwhite,Finance,37,functions-two-378,Functions,Read,True,False,
2025-05-13 09:30:52.093320,36,qthomas,Sales,96,storage-change-199,Storage,Create,True,False,
2025-05-13 14:38:52.093320,6,brivera,Sales,65,appservice-even-545,AppService,Read,True,False,
2025-05-13 11:43:52.093320,3,carrie28,Engineering,26,functions-finally-191,Functions,Update,True,False,
2025-05-13 10:25:52.093320,5,christopher97,Finance,74,storage-cause-30,Storage,Delete,True,False,
2025-05-13 17:16:52.093320,1,slawrence,Sales,37,functions-two-378,Functions,Delete,True,False,
2025-05-13 16:54:52.093320,49,alexanderdaugherty,IT,79,storage-shake-154,Storage,Delete,True,False,
2025-05-13 16:56:52.093320,49,alexanderdaugherty,IT,13,database-meeting-438,Database,Delete,True,False,
2025-05-13 10:40:52.093320,32,rodrigueznatalie,Sales,95,database-ten-199,Database,Create,True,False,
2025-05-13 02:20:52.093320,2,jamiecarr,Sales,45,database-so-93,Database,Update,True,False,
2025-05-13 15:51:52.093320,2,jamiecarr,Sales,45,database-so-93,Database,Create,True,False,
2025-05-13 12:34:52.093320,49,alexanderdaugherty,IT,86,database-article-540,Database,Update,True,False,
2025-05-13 17:48:52.093320,10,xswanson,Engineering,23,functions-PM-360,Functions,Update,True,False,
2025-05-13 11:52:52.093320,48,kgordon,Engineering,72,appservice-stage-182,AppService,Update,True,False,
2025-05-13 13:47:52.093320,16,kennedysamantha,IT,2,storage-everyone-883,Storage,Update,True,False,
2025-05-13 09:39:52.093320,31,merrittjoseph,Marketing,92,functions-process-289,Functions,Update,True,False,
2025-05-13 23:53:52.093320,39,znorton,Finance,53,database-model-991,Database,Delete,True,False,
2025-05-13 02:35:52.093320,41,sandrawatkins,Marketing,34,appservice-yet-402,AppService,Update,True,False,
2025-05-13 15:07:52.093320,31,merrittjoseph,Marketing,97,storage-material-269,Storage,Read,True,False,
2025-05-13 16:51:52.093320,5,christopher97,Finance,24,vm-charge-568,VM,Delete,True,False,
2025-05-13 14:53:52.093320,15,millerjessica,Finance,18,functions-money-576,Functions,Update,True,False,
2025-05-13 12:48:52.093320,16,kennedysamantha,IT,72,appservice-stage-182,AppService,Read,True,False,
2025-05-13 09:53:52.093320,27,josephspears,Marketing,11,vm-charge-435,VM,Update,True,False,
2025-05-13 14:12:52.093320,16,kennedysamantha,IT,87,vm-consumer-532,VM,Create,True,False,
2025-05-13 13:51:52.093320,29,staceyyang,Engineering,96,storage-change-199,Storage,Delete,True,False,
2025-05-13 09:34:52.093320,8,emily25,IT,66,database-future-734,Database,Delete,False,False,
2025-05-13 09:49:52.093320,46,rvalencia,Engineering,62,database-factor-284,Database,Create,True,False,
2025-05-13 14:03:52.093320,17,emolina,Marketing,74,storage-cause-30,Storage,Delete,True,False,
2025-05-13 21:13:52.093320,47,brownsteven,Engineering,99,functions-fill-703,Functions,Create,True,False,
2025-05-13 09:39:52.093320,5,christopher97,Finance,52,storage-blue-962,Storage,Read,True,False,
2025-05-13 17:28:52.093320,47,brownsteven,Engineering,69,appservice-seven-327,AppService,Delete,True,False,
2025-05-13 17:42:52.093320,32,rodrigueznatalie,Sales,45,database-so-93,Database,Delete,True,False,
2025-05-13 20:41:52.093320,17,emolina,Marketing,47,functions-possible-101,Functions,Update,True,False,
2025-05-13 12:50:52.093320,21,richard80,Sales,10,appservice-foreign-821,AppService,Create,True,False,
2025-05-13 10:16:52.093320,17,emolina,Marketing,11,vm-charge-435,VM,Read,True,False,
2025-05-13 04:23:52.093320,35,darrell56,Sales,65,appservice-even-545,AppService,Delete,True,False,
2025-05-13 16:16:52.093320,18,briannafox,Engineering,0,appservice-region-146,AppService,Read,True,False,
2025-05-13 23:50:52.093320,9,brandon27,Engineering,1,functions-particular-583,Functions,Delete,True,False,
2025-05-13 09:19:52.093320,3,carrie28,Engineering,74,storage-cause-30,Storage,Update,True,False,
2025-05-13 17:42:52.093320,13,amysandoval,Finance,34,appservice-yet-402,AppService,Create,True,False,
2025-05-13 13:53:52.093320,18,briannafox,Engineering,95,database-ten-199,Database,Update,True,False,
2025-05-13 15:40:52.093320,34,mayoderrick,Sales,55,appservice-military-199,AppService,Delete,True,False,
2025-05-13 15:16:52.093320,25,marshallkyle,Marketing,20,storage-they-816,Storage,Update,True,False,
2025-05-13 17:24:52.093320,35,darrell56,Sales,57,vm-above-244,VM,Create,True,False,
2025-05-13 12:50:52.093320,23,garrettchristine,Marketing,3,storage-officer-499,Storage,Delete,True,False,
2025-05-13 12:40:52.093320,11,emilysnyder,Engineering,89,vm-hundred-61,VM,Create,True,False,
2025-05-13 13:11:52.093320,43,rosejessica,Marketing,57,vm-above-244,VM,Delete,True,False,
2025-05-13 14:51:52.093320,4,stephencruz,Marketing,79,storage-shake-154,Storage,Update,True,False,
2025-05-13 16:27:52.093320,10,xswanson,Engineering,92,functions-process-289,Functions,Create,True,False,
2025-05-13 10:25:52.093320,13,amysandoval,Finance,90,storage-north-682,Storage,Delete,True,False,
2025-05-13 12:35:52.093320,12,zmendoza,Marketing,77,appservice-plant-121,AppService,Delete,True,False,
2025-05-13 13:52:52.093320,45,martinezalyssa,Finance,20,storage-they-816,Storage,Update,True,False,
2025-05-13 16:01:52.093320,20,williamwoods,IT,97,storage-material-269,Storage,Create,True,False,
2025-05-13 15:20:52.093320,16,kennedysamantha,IT,16,functions-stock-550,Functions,Delete,True,False,
2025-05-13 20:45:52.093320,47,brownsteven,Engineering,58,functions-central-514,Functions,Create,True,False,
2025-05-13 11:30:52.093320,48,kgordon,Engineering,20,storage-they-816,Storage,Update,True,False,
2025-05-13 10:41:52.093320,32,rodrigueznatalie,Sales,73,vm-billion-858,VM,Update,True,False,
2025-05-13 10:22:52.093320,19,karensavage,IT,36,storage-large-638,Storage,Create,True,False,
2025-05-13 09:03:52.093320,37,robertmaxwell,IT,5,vm-early-913,VM,Delete,True,False,
2025-05-13 14:05:52.093320,17,emolina,Marketing,45,database-so-93,Database,Create,True,False,
2025-05-13 13:03:52.093320,19,karensavage,IT,10,appservice-foreign-821,AppService,Read,True,False,
2025-05-13 09:35:52.093320,5,christopher97,Finance,16,functions-stock-550,Functions,Delete,True,False,
2025-05-13 16:29:52.093320,10,xswanson,Engineering,91,functions-institution-261,Functions,Read,False,False,
2025-05-13 12:59:52.093320,30,ydennis,Engineering,55,appservice-military-199,AppService,Update,True,False,
2025-05-13 09:54:52.093320,47,brownsteven,Engineering,9,database-rich-943,Database,Delete,True,False,
2025-05-13 17:40:52.093320,37,robertmaxwell,IT,36,storage-large-638,Storage,Create,True,False,
2025-05-13 04:22:52.093320,47,brownsteven,Engineering,89,vm-hundred-61,VM,Read,True,False,
2025-05-13 15:53:52.093320,38,johnproctor,Marketing,3,storage-officer-499,Storage,Update,True,False,
2025-05-13 14:17:52.093320,6,brivera,Sales,56,database-pull-702,Database,Delete,True,False,
2025-05-13 15:48:52.093320,47,brownsteven,Engineering,59,database-model-12,Database,Read,True,False,
2025-05-13 17:44:52.093320,4,stephencruz,Marketing,80,vm-figure-753,VM,Delete,True,False,
2025-05-13 15:34:52.093320,46,rvalencia,Engineering,89,vm-hundred-61,VM,Create,True,False,
2025-05-13 04:57:52.093320,29,staceyyang,Engineering,7,appservice-wonder-227,AppService,Delete,True,False,
2025-05-13 15:21:52.093320,17,emolina,Marketing,41,storage-from-896,Storage,Delete,True,False,
2025-05-13 10:40:52.093320,25,marshallkyle,Marketing,4,functions-of-137,Functions,Update,True,False,
2025-05-13 12:10:52.093320,21,richard80,Sales,40,functions-month-481,Functions,Read,True,False,
2025-05-13 11:43:52.093320,46,rvalencia,Engineering,99,functions-fill-703,Functions,Update,True,False,
2025-05-13 15:18:52.093320,30,ydennis,Engineering,98,functions-thought-390,Functions,Read,True,False,
2025-05-13 09:03:52.093320,21,richard80,Sales,59,database-model-12,Database,Read,True,False,
2025-05-13 13:42:52.093320,30,ydennis,Engineering,88,storage-direction-172,Storage,Update,True,False,
2025-05-13 16:03:52.093320,41,sandrawatkins,Marketing,5,vm-early-913,VM,Create,True,False,
2025-05-13 09:01:52.093320,11,emilysnyder,Engineering,48,database-wall-832,Database,Delete,True,False,
2025-05-13 14:20:52.093320,30,ydennis,Engineering,27,storage-possible-820,Storage,Create,True,False,
2025-05-13 10:43:52.093320,43,rosejessica,Marketing,9,database-rich-943,Database,Create,True,False,
2025-05-13 15:12:52.093320,13,amysandoval,Finance,38,storage-cold-627,Storage,Delete,True,False,
2025-05-13 09:52:52.093320,10,xswanson,Engineering,25,storage-feeling-738,Storage,Read,True,False,
2025-05-13 09:58:52.093320,37,robertmaxwell,IT,47,functions-possible-101,Functions,Create,True,False,
2025-05-13 02:31:52.093320,47,brownsteven,Engineering,24,vm-charge-568,VM,Update,True,False,
2025-05-13 07:22:52.093320,39,znorton,Finance,64,database-represent-767,Database,Delete,True,False,
2025-05-13 15:00:52.093320,8,emily25,IT,67,functions-drive-59,Functions,Read,True,False,
2025-05-13 17:33:52.093320,9,brandon27,Engineering,3,storage-officer-499,Storage,Update,True,False,
2025-05-13 14:09:52.093320,17,emolina,Marketing,31,vm-star-138,VM,Update,True,False,
2025-05-13 16:46:52.093320,11,emilysnyder,Engineering,91,functions-institution-261,Functions,Create,True,False,
2025-05-13 15:07:52.093320,13,amysandoval,Finance,49,storage-national-371,Storage,Create,True,False,
2025-05-13 15:18:52.093320,46,rvalencia,Engineering,68,functions-direction-809,Functions,Update,True,False,
2025-05-13 17:20:52.093320,32,rodrigueznatalie,Sales,79,storage-shake-154,Storage,Read,True,False,
2025-05-13 13:56:52.093320,33,taylorwhite,Finance,88,storage-direction-172,Storage,Update,True,False,
2025-05-13 10:17:52.093320,46,rvalencia,Engineering,6,appservice-state-697,AppService,Create,True,False,
2025-05-13 11:49:52.093320,46,rvalencia,Engineering,85,appservice-child-158,AppService,Create,True,False,
2025-05-13 13:32:52.093320,12,zmendoza,Marketing,73,vm-billion-858,VM,Create,True,False,
2025-05-13 22:11:52.093320,47,brownsteven,Engineering,40,functions-month-481,Functions,Create,True,False,
2025-05-13 15:28:52.093320,49,alexanderdaugherty,IT,46,storage-owner-71,Storage,Read,True,False,
2025-05-13 10:50:52.093320,24,shortmelissa,Marketing,34,appservice-yet-402,AppService,Read,True,False,
2025-05-13 14:01:52.093320,34,mayoderrick,Sales,77,appservice-plant-121,AppService,Read,True,False,
2025-05-13 12:48:52.093320,28,claytonmercer,IT,75,vm-sport-20,VM,Read,True,False,
2025-05-13 09:14:52.093320,29,staceyyang,Engineering,41,storage-from-896,Storage,Update,True,False,
2025-05-13 15:43:52.093320,37,robertmaxwell,IT,19,storage-yeah-751,Storage,Read,True,False,
2025-05-13 11:15:52.093320,21,richard80,Sales,91,functions-institution-261,Functions,Create,False,False,
2025-05-13 14:38:52.093320,40,amyterry,Marketing,71,appservice-article-428,AppService,Update,True,False,
2025-05-13 21:37:52.093320,22,joshuagarrison,Engineering,91,functions-institution-261,Functions,Create,True,False,
2025-05-13 09:19:52.093320,29,staceyyang,Engineering,60,appservice-another-267,AppService,Delete,True,False,
2025-05-13 11:19:52.093320,13,amysandoval,Finance,49,storage-national-371,Storage,Create,True,False,
2025-05-13 14:07:52.093320,37,robertmaxwell,IT,34,appservice-yet-402,AppService,Create,True,False,
2025-05-13 16:43:52.093320,17,emolina,Marketing,5,vm-early-913,VM,Delete,True,False,
2025-05-13 11:02:52.093320,44,nicholasbartlett,Finance,16,functions-stock-550,Functions,Read,True,False,
2025-05-13 10:56:52.093320,2,jamiecarr,Sales,66,database-future-734,Database,Update,True,False,
2025-05-13 10:54:52.093320,30,ydennis,Engineering,28,functions-sit-867,Functions,Read,True,False,
2025-05-13 09:07:52.093320,49,alexanderdaugherty,IT,77,appservice-plant-121,AppService,Delete,True,False,
2025-05-13 09:30:52.093320,10,xswanson,Engineering,34,appservice-yet-402,AppService,Update,True,False,
2025-05-13 09:51:52.093320,36,qthomas,Sales,26,functions-finally-191,Functions,Delete,True,False,
2025-05-13 09:47:52.093320,35,darrell56,Sales,8,database-wonder-917,Database,Delete,True,False,
2025-05-13 13:24:52.093320,41,sandrawatkins,Marketing,72,appservice-stage-182,AppService,Create,True,False,
2025-05-13 10:32:52.093320,11,emilysnyder,Engineering,74,storage-cause-30,Storage,Delete,True,False,
2025-05-13 15:50:52.093320,11,emilysnyder,Engineering,77,appservice-plant-121,AppService,Update,True,False,
2025-05-13 16:00:52.093320,30,ydennis,Engineering,91,functions-institution-261,Functions,Create,True,False,
2025-05-13 13:33:52.093320,45,martinezalyssa,Finance,95,database-ten-199,Database,Delete,True,False,
2025-05-13 15:02:52.093320,4,stephencruz,Marketing,81,functions-group-463,Functions,Delete,True,False,
2025-05-13 15:04:52.093320,26,ellisana,IT,45,database-so-93,Database,Create,True,False,
2025-05-13 17:16:52.093320,7,owenskimberly,Engineering,72,appservice-stage-182,AppService,Update,True,False,
2025-05-13 14:46:52.093320,46,rvalencia,Engineering,46,storage-owner-71,Storage,Read,True,False,
2025-05-13 16:26:52.093320,27,josephspears,Marketing,5,vm-early-913,VM,Update,True,False,
2025-05-13 17:17:52.093320,6,brivera,Sales,12,vm-like-137,VM,Read,True,False,
2025-05-13 20:53:52.093320,18,briannafox,Engineering,21,storage-design-630,Storage,Delete,True,False,
2025-05-13 15:37:52.093320,28,claytonmercer,IT,45,database-so-93,Database,Create,True,False,
2025-05-13 15:06:52.093320,34,mayoderrick,Sales,26,functions-finally-191,Functions,Read,True,False,
2025-05-13 14:23:52.093320,48,kgordon,Engineering,94,storage-work-59,Storage,Create,True,False,
2025-05-13 13:46:52.093320,29,staceyyang,Engineering,54,vm-behavior-399,VM,Create,True,False,
2025-05-13 15:48:52.093320,1,slawrence,Sales,8,database-wonder-917,Database,Update,True,False,
2025-05-13 11:42:52.093320,42,maldonadojohn,Marketing,52,storage-blue-962,Storage,Create,True,False,
2025-05-13 10:25:52.093320,35,darrell56,Sales,17,appservice-forget-876,AppService,Delete,True,False,
2025-05-13 15:58:52.093320,37,robertmaxwell,IT,40,functions-month-481,Functions,Delete,True,False,
2025-05-13 11:45:52.093320,33,taylorwhite,Finance,94,storage-work-59,Storage,Update,True,False,
2025-05-13 13:13:52.093320,6,brivera,Sales,26,functions-finally-191,Functions,Read,False,False,
2025-05-13 16:18:52.093320,0,conniegreer,IT,98,functions-thought-390,Functions,Read,True,False,
2025-05-13 13:24:52.093320,13,amysandoval,Finance,36,storage-large-638,Storage,Update,True,False,
2025-05-13 10:44:52.093320,9,brandon27,Engineering,41,storage-from-896,Storage,Create,True,False,
2025-05-13 13:52:52.093320,22,joshuagarrison,Engineering,11,vm-charge-435,VM,Create,True,False,
2025-05-13 16:59:52.093320,31,merrittjoseph,Marketing,47,functions-possible-101,Functions,Delete,True,False,
2025-05-13 17:23:52.093320,47,brownsteven,Engineering,46,storage-owner-71,Storage,Read,True,False,
2025-05-13 15:31:52.093320,16,kennedysamantha,IT,88,storage-direction-172,Storage,Delete,True,False,
2025-05-13 09:35:52.093320,9,brandon27,Engineering,59,database-model-12,Database,Read,True,False,
2025-05-13 11:19:52.093320,26,ellisana,IT,79,storage-shake-154,Storage,Update,True,False,
2025-05-13 13:53:52.093320,36,qthomas,Sales,74,storage-cause-30,Storage,Create,True,False,
2025-05-13 17:40:52.093320,21,richard80,Sales,58,functions-central-514,Functions,Delete,True,False,
2025-05-14 12:19:52.093320,2,jamiecarr,Sales,58,functions-central-514,Functions,Create,True,False,
2025-05-14 12:43:52.093320,26,ellisana,IT,0,appservice-region-146,AppService,Read,True,False,
2025-05-14 14:49:52.093320,22,joshuagarrison,Engineering,55,appservice-military-199,AppService,Create,True,False,
2025-05-14 10:15:52.093320,40,amyterry,Marketing,41,storage-from-896,Storage,Read,True,False,
2025-05-14 09:28:52.093320,1,slawrence,Sales,23,functions-PM-360,Functions,Create,True,False,
2025-05-14 12:14:52.093320,6,brivera,Sales,58,functions-central-514,Functions,Delete,True,False,
2025-05-14 13:02:52.093320,27,josephspears,Marketing,54,vm-behavior-399,VM,Read,True,False,
2025-05-14 11:55:52.093320,8,emily25,IT,28,functions-sit-867,Functions,Read,True,False,
2025-05-14 09:38:52.093320,35,darrell56,Sales,80,vm-figure-753,VM,Update,True,False,
2025-05-14 06:10:52.093320,4,stephencruz,Marketing,39,functions-center-548,Functions,Delete,True,False,
2025-05-14 14:38:52.093320,3,carrie28,Engineering,4,functions-of-137,Functions,Delete,True,False,
2025-05-14 07:57:52.093320,10,xswanson,Engineering,0,appservice-region-146,AppService,Delete,True,False,
2025-05-14 17:21:52.093320,15,millerjessica,Finance,10,appservice-foreign-821,AppService,Update,True,False,
2025-05-14 09:01:52.093320,47,brownsteven,Engineering,33,database-play-238,Database,Create,True,False,
2025-05-14 11:45:52.093320,25,marshallkyle,Marketing,99,functions-fill-703,Functions,Read,True,False,
2025-05-14 09:42:52.093320,13,amysandoval,Finance,15,database-environmental-36,Database,Read,True,False,
2025-05-14 11:17:52.093320,20,williamwoods,IT,28,functions-sit-867,Functions,Create,True,False,
2025-05-14 16:26:52.093320,43,rosejessica,Marketing,37,functions-two-378,Functions,Create,True,False,
2025-05-14 13:51:52.093320,33,taylorwhite,Finance,22,vm-face-176,VM,Delete,True,False,
2025-05-14 14:59:52.093320,34,mayoderrick,Sales,30,storage-hear-588,Storage,Create,True,False,
2025-05-14 11:05:52.093320,10,xswanson,Engineering,0,appservice-region-146,AppService,Read,True,False,
2025-05-14 14:22:52.093320,29,staceyyang,Engineering,60,appservice-another-267,AppService,Update,True,False,
2025-05-14 15:29:52.093320,29,staceyyang,Engineering,75,vm-sport-20,VM,Delete,True,False,
2025-05-14 16:39:52.093320,19,karensavage,IT,41,storage-from-896,Storage,Update,True,False,
2025-05-14 15:14:52.093320,17,emolina,Marketing,73,vm-billion-858,VM,Read,True,False,
2025-05-14 16:27:52.093320,31,merrittjoseph,Marketing,32,database-end-975,Database,Delete,True,False,
2025-05-14 14:51:52.093320,14,sandrawright,Finance,49,storage-national-371,Storage,Read,True,False,
2025-05-14 19:29:52.093320,17,emolina,Marketing,20,storage-they-816,Storage,Create,True,False,
2025-05-14 13:38:52.093320,9,brandon27,Engineering,76,appservice-surface-710,AppService,Create,True,False,
2025-05-14 15:28:52.093320,0,conniegreer,IT,92,functions-process-289,Functions,Delete,True,False,
2025-05-14 11:23:52.093320,31,merrittjoseph,Marketing,81,functions-group-463,Functions,Update,True,False,
2025-05-14 16:22:52.093320,48,kgordon,Engineering,29,vm-person-678,VM,Create,True,False,
